trade_date,name,code,symbol,market,volume,qty,no_of_trades,high,low,open,close_price,best_ask_price,best_ask_qty,best_bid_price,best_bid_qty,return_value,is_closed,vroc_5d,rsi_14,stochastic_k,stochastic_d,macd_line,macd_signal,normalized_spread,bollinger_width
2025-03-01,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,84581.9,302080,121,0.28,0.27,0.28,0.28,0.29,91337.0,0.28,345920.0,0.0,1,12.0126,71.42857142857143,100.0,100.0,0.0018543429168703,-0.0006362026944772,0.0357142857142857,0.1510296171847663
2025-03-02,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,137315.0,473500,79,0.29,0.29,0.29,0.29,0.3,100996.0,0.29,116260.0,0.03509131981126998,0,96.7400526727881,71.4285714285714,100.0,100.0,0.0032328057088474,0.0001375989861877,0.0,0.1718016753484958
2025-03-03,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,58942.52,210509,77,0.28,0.28,0.28,0.28,0.28,69676.0,0.27,117500.0,-0.03509131981126994,0,-0.9067228934454477,57.14285714285715,75.0000000000001,91.6666666666668,0.0034782360363639,0.0008057263962229,0.0,0.1759229808449113
2025-03-04,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,33410.92,119939,75,0.28,0.27,0.28,0.28,0.28,51077.0,0.27,204324.0,0.0,0,-0.6049873554507524,66.66666666666669,75.0000000000001,83.33333333333347,0.0036308867369952,0.0013707584643774,0.0357142857142857,0.1693419860977015
2025-03-05,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,5944.66,22017,13,0.28,0.27,0.27,0.28,0.28,62441.0,0.27,108390.0,0.0,0,-0.9297171144180963,60.00000000000002,75.0000000000001,75.0000000000001,0.0037091072376381,0.0018384282190295,0.0357142857142857,0.1594155812748756
2025-03-06,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,248674.05,921015,75,0.27,0.27,0.27,0.27,0.27,79225.0,0.26,59053.0,-0.03636764417087483,0,1.9400385898164971,50.0,50.000000000000064,66.66666666666681,0.0029304012795932,0.0020568228311423,0.0,0.1428643603607689
2025-03-07,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,248674.05,921015,75,0.27,0.27,0.27,0.27,0.27,79225.0,0.26,59053.0,0.0,1,0.8109751301751447,50.0,50.000000000000064,58.333333333333485,0.0022869091326395,0.0021028400914417,0.0,0.1225748166687129
2025-03-08,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,248674.05,921015,75,0.27,0.27,0.27,0.27,0.27,79225.0,0.26,59053.0,0.0,1,3.218924640480251,50.0,50.000000000000064,50.000000000000064,0.0017566869761073,0.0020336094683748,0.0,0.1154344976925825
2025-03-09,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,29595.32,113827,65,0.27,0.26,0.26,0.27,0.27,61420.0,0.26,3000.0,0.0,0,-0.1142021829988518,50.0,50.000000000000064,50.000000000000064,0.001321251531803,0.0018911378810605,0.037037037037037,0.1154344976925825
2025-03-10,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,6237.27,23976,21,0.27,0.26,0.26,0.27,0.27,75071.0,0.26,16295.0,0.0,0,0.0492223272651422,60.00000000000002,50.000000000000064,50.000000000000064,0.0009650414084101,0.0017059185865304,0.037037037037037,0.1073545929567058
2025-03-11,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,5796.7,22295,15,0.26,0.26,0.26,0.26,0.26,11955.0,0.25,52250.0,-0.037740327982847086,0,-0.9766895661207914,50.0,25.000000000000032,41.66666666666679,-0.0001227590177056,0.0013401830656832,0.0,0.1154344976925825
2025-03-12,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,14795.19,56899,25,0.27,0.26,0.26,0.27,0.27,82927.0,0.25,160627.0,0.03774032798284711,0,-0.9405036834362088,50.0,33.33333333333339,36.11111111111124,-0.0001759045479365,0.0010369655429592,0.037037037037037,0.1154344976925825
2025-03-13,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,6298.5,24225,11,0.26,0.26,0.26,0.26,0.26,8550.0,0.25,72427.0,-0.037740327982847086,0,-0.9746716635692384,33.3333333333333,0.0,19.444444444444542,-0.0010132589713603,0.0006269206400953,0.0,0.1225748166687128
2025-03-14,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,6298.5,24225,11,0.26,0.26,0.26,0.26,0.26,8550.0,0.25,72427.0,0.0,1,-0.7871791891420671,33.3333333333333,0.0,11.1111111111112,-0.0016577587735144,0.0001699847573733,0.0,0.1289272898418848
2025-03-15,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,6298.5,24225,11,0.26,0.26,0.26,0.26,0.26,8550.0,0.25,72427.0,0.0,1,0.0098167948477458,33.3333333333333,0.0,0.0,-0.0021438169230823,-0.0002927755787177,0.0,0.1345991890804284
2025-03-16,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,2613.5,10050,9,0.27,0.26,0.26,0.26,0.27,94177.0,0.26,1994.0,0.0,0,-0.5491400279469353,20.00000000000003,0.0,0.0,-0.0025002007505434,-0.0007342606130829,0.0384615384615384,0.1345991890804284
2025-03-17,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,5557.21,21370,19,0.27,0.26,0.26,0.27,0.27,90736.0,0.25,118727.0,0.03774032798284711,0,-0.6243907648364097,40.0,50.0,16.66666666666674,-0.0019532057350153,-0.0009780496374693,0.037037037037037,0.1289272898418848
2025-03-18,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,2829.85,10884,11,0.27,0.26,0.26,0.26,0.26,19495.0,0.25,111227.0,-0.037740327982847086,0,-0.5507104866237993,33.33333333333333,0.0,16.66666666666674,-0.0023001104295728,-0.00124246179589,0.0384615384615384,0.1345991890804284
2025-03-19,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,2215.0,8856,11,0.26,0.25,0.25,0.26,0.26,26442.0,0.25,116626.0,0.0,0,-0.6483289672144161,33.33333333333333,50.0,33.33333333333341,-0.0025456897722653,-0.0015031073911651,0.0384615384615384,0.1359500644998141
2025-03-20,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,27700.66,110602,43,0.26,0.25,0.26,0.26,0.26,73053.0,0.25,28240.0,0.0,0,3.3979772961816304,40.0,50.0,33.33333333333341,-0.0027090845305313,-0.0017443028190383,0.0384615384615384,0.1355999265456814
2025-03-21,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,27700.66,110602,43,0.26,0.25,0.26,0.26,0.26,73053.0,0.25,28240.0,0.0,1,9.599066386072316,40.0,50.0,50.0,-0.0028062276085968,-0.00195668777695,0.0384615384615384,0.1334965956549846
2025-03-22,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,27700.66,110602,43,0.26,0.25,0.26,0.26,0.26,73053.0,0.25,28240.0,0.0,1,3.9846343758828624,40.0,50.0,50.0,-0.0028503570559861,-0.0021354216327573,0.0384615384615384,0.1118438754576448
2025-03-23,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,5459.25,21835,12,0.26,0.25,0.25,0.26,0.26,66177.0,0.25,25290.0,0.0,0,0.9291658568475362,40.0,50.0,50.0,-0.0028524487078611,-0.002278827047778,0.0384615384615384,0.1034022961970027
2025-03-24,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,18497.82,73955,22,0.26,0.25,0.25,0.26,0.26,74546.0,0.24,55822.0,0.0,0,7.351160270880361,40.0,50.0,50.0,-0.0028215809284713,-0.0023873778239167,0.0384615384615384,0.0914639423310191
2025-03-25,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,1051.56,4206,7,0.26,0.25,0.25,0.26,0.26,62140.0,0.25,13000.0,0.0,0,-0.962038449625388,50.0,50.0,50.0,-0.0027652420024141,-0.0024629506596162,0.0384615384615384,0.0742862215901249
2025-03-26,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,12567.77,50265,25,0.26,0.25,0.25,0.26,0.26,61388.0,0.24,54822.0,0.0,0,-0.5463007018605333,33.33333333333333,50.0,50.0,-0.002689589088809,-0.0025082783454547,0.0384615384615384,0.0715075811054801
